INDEX,DATE,TIME,LATITUDE,N/S,LONGITUDE,E/W,SPEED,HEADING,photoMate887
2466,2011/12/27,03:10:15.600,35.739329,N,139.956576,E,20.893 km/h,137.459717,
2467,2011/12/27,03:10:15.800,35.739322,N,139.956585,E,19.876 km/h,136.664520,
2468,2011/12/27,03:10:16.000,35.739314,N,139.956593,E,20.675 km/h,136.692474,
2469,2011/12/27,03:10:16.200,35.739307,N,139.956601,E,20.162 km/h,132.963684,
2470,2011/12/27,03:10:16.400,35.739300,N,139.956611,E,20.905 km/h,129.555038,
2471,2011/12/27,03:10:16.600,35.739293,N,139.956620,E,20.065 km/h,130.461121,
2472,2011/12/27,03:10:16.800,35.739286,N,139.956630,E,20.643 km/h,132.655945,
2473,2011/12/27,03:10:17.000,35.739279,N,139.956639,E,19.751 km/h,128.318558,
2474,2011/12/27,03:10:17.200,35.739273,N,139.956648,E,19.828 km/h,123.251137,
2475,2011/12/27,03:10:17.400,35.739268,N,139.956659,E,18.122 km/h,124.274979,
2476,2011/12/27,03:10:17.600,35.739263,N,139.956668,E,19.214 km/h,127.166878,
2477,2011/12/27,03:10:17.800,35.739257,N,139.956677,E,19.608 km/h,126.117119,
2478,2011/12/27,03:10:18.000,35.739251,N,139.956687,E,18.312 km/h,125.598785,
2479,2011/12/27,03:10:18.200,35.739246,N,139.956696,E,18.891 km/h,124.568298,
2480,2011/12/27,03:10:18.400,35.739241,N,139.956706,E,19.260 km/h,126.118607,
2481,2011/12/27,03:10:18.600,35.739235,N,139.956715,E,19.210 km/h,126.273438,
2482,2011/12/27,03:10:18.800,35.739229,N,139.956725,E,18.427 km/h,125.361221,
2483,2011/12/27,03:10:19.000,35.739224,N,139.956734,E,19.064 km/h,126.026863,
2484,2011/12/27,03:10:19.200,35.739218,N,139.956744,E,18.943 km/h,126.519554,
2485,2011/12/27,03:10:19.400,35.739213,N,139.956753,E,18.490 km/h,127.941406,
2486,2011/12/27,03:10:19.600,35.739207,N,139.956761,E,19.340 km/h,128.609787,
2487,2011/12/27,03:10:19.800,35.739201,N,139.956771,E,18.341 km/h,129.375931,
2488,2011/12/27,03:10:20.000,35.739195,N,139.956780,E,18.276 km/h,129.071121,
2489,2011/12/27,03:10:20.200,35.739189,N,139.956788,E,17.972 km/h,129.592407,
2490,2011/12/27,03:10:20.400,35.739183,N,139.956797,E,19.901 km/h,128.354324,
2491,2011/12/27,03:10:20.600,35.739177,N,139.956807,E,19.630 km/h,129.362106,
2492,2011/12/27,03:10:20.800,35.739171,N,139.956816,E,18.975 km/h,130.635330,
2493,2011/12/27,03:10:21.000,35.739165,N,139.956824,E,18.895 km/h,131.260162,
2494,2011/12/27,03:10:21.200,35.739158,N,139.956832,E,19.754 km/h,131.982056,
2495,2011/12/27,03:10:21.400,35.739150,N,139.956841,E,19.484 km/h,134.400482,
2496,2011/12/27,03:10:21.600,35.739143,N,139.956849,E,19.705 km/h,143.403351,
2497,2011/12/27,03:10:21.800,35.739135,N,139.956856,E,19.333 km/h,150.185608,
2498,2011/12/27,03:10:22.000,35.739127,N,139.956862,E,18.981 km/h,149.391266,
2499,2011/12/27,03:10:22.200,35.739119,N,139.956868,E,18.664 km/h,150.986328,
2500,2011/12/27,03:10:22.400,35.739111,N,139.956873,E,18.156 km/h,157.349380,
2501,2011/12/27,03:10:22.600,35.739102,N,139.956878,E,17.533 km/h,165.357803,
2502,2011/12/27,03:10:22.800,35.739094,N,139.956880,E,18.573 km/h,163.658768,
2503,2011/12/27,03:10:23.000,35.739085,N,139.956884,E,18.996 km/h,163.609039,
2504,2011/12/27,03:10:23.200,35.739076,N,139.956887,E,18.953 km/h,166.680389,
2505,2011/12/27,03:10:23.400,35.739066,N,139.956889,E,19.151 km/h,169.991272,
2506,2011/12/27,03:10:23.600,35.739057,N,139.956891,E,19.502 km/h,166.298203,
2507,2011/12/27,03:10:23.800,35.739048,N,139.956894,E,20.002 km/h,160.019196,
2508,2011/12/27,03:10:24.000,35.739038,N,139.956898,E,19.515 km/h,162.917542,
2509,2011/12/27,03:10:24.200,35.739029,N,139.956901,E,18.563 km/h,164.769745,
2510,2011/12/27,03:10:24.400,35.739020,N,139.956904,E,19.154 km/h,164.342972,
2511,2011/12/27,03:10:24.600,35.739010,N,139.956908,E,18.138 km/h,154.159378,
2512,2011/12/27,03:10:24.800,35.739002,N,139.956912,E,17.975 km/h,154.811188,
2513,2011/12/27,03:10:25.000,35.738994,N,139.956916,E,16.951 km/h,155.718094,
2514,2011/12/27,03:10:25.200,35.738986,N,139.956919,E,18.752 km/h,157.266602,
2515,2011/12/27,03:10:25.400,35.738977,N,139.956923,E,19.131 km/h,155.027069,
2516,2011/12/27,03:10:25.600,35.738968,N,139.956928,E,19.516 km/h,152.519287,
2517,2011/12/27,03:10:25.800,35.738960,N,139.956934,E,19.331 km/h,152.516556,
2518,2011/12/27,03:10:26.000,35.738951,N,139.956940,E,19.680 km/h,151.278488,
2519,2011/12/27,03:10:26.200,35.738943,N,139.956946,E,20.093 km/h,141.009521,
2520,2011/12/27,03:10:26.400,35.738935,N,139.956954,E,19.528 km/h,143.107285,
2521,2011/12/27,03:10:26.600,35.738927,N,139.956961,E,19.325 km/h,145.853622,
2522,2011/12/27,03:10:26.800,35.738919,N,139.956968,E,19.455 km/h,145.576935,
2523,2011/12/27,03:10:27.000,35.738911,N,139.956975,E,18.006 km/h,145.885284,
2524,2011/12/27,03:10:27.200,35.738904,N,139.956981,E,19.570 km/h,151.233093,
2525,2011/12/27,03:10:27.400,35.738895,N,139.956987,E,20.197 km/h,160.836227,
2526,2011/12/27,03:10:27.600,35.738886,N,139.956991,E,19.516 km/h,160.294968,
2527,2011/12/27,03:10:27.800,35.738876,N,139.956995,E,19.287 km/h,159.535919,
2528,2011/12/27,03:10:28.000,35.738868,N,139.957000,E,20.039 km/h,161.799423,
2529,2011/12/27,03:10:28.200,35.738858,N,139.957004,E,19.073 km/h,164.745880,
2530,2011/12/27,03:10:28.400,35.738849,N,139.957007,E,19.237 km/h,162.352463,
2531,2011/12/27,03:10:28.600,35.738840,N,139.957010,E,18.877 km/h,162.429306,
2532,2011/12/27,03:10:28.800,35.738831,N,139.957014,E,18.601 km/h,162.536758,
2533,2011/12/27,03:10:29.000,35.738822,N,139.957018,E,17.307 km/h,167.715607,
2534,2011/12/27,03:10:29.200,35.738814,N,139.957020,E,17.490 km/h,166.357483,
2535,2011/12/27,03:10:29.400,35.738805,N,139.957023,E,17.838 km/h,165.743179,
2536,2011/12/27,03:10:29.600,35.738797,N,139.957026,E,18.058 km/h,165.135315,
2537,2011/12/27,03:10:29.800,35.738788,N,139.957030,E,19.073 km/h,162.166946,
2538,2011/12/27,03:10:30.000,35.738779,N,139.957034,E,18.120 km/h,163.884995,
2539,2011/12/27,03:10:30.200,35.738770,N,139.957037,E,19.778 km/h,161.625671,
2540,2011/12/27,03:10:30.400,35.738761,N,139.957041,E,18.918 km/h,161.397324,
2541,2011/12/27,03:10:30.600,35.738752,N,139.957045,E,18.480 km/h,161.416229,
2542,2011/12/27,03:10:30.800,35.738743,N,139.957047,E,18.666 km/h,161.859146,
2543,2011/12/27,03:10:31.000,35.738734,N,139.957050,E,18.494 km/h,163.388123,
2544,2011/12/27,03:10:31.200,35.738725,N,139.957052,E,18.268 km/h,164.372406,
2545,2011/12/27,03:10:31.400,35.738716,N,139.957055,E,18.263 km/h,165.731857,
2546,2011/12/27,03:10:31.600,35.738707,N,139.957058,E,18.175 km/h,166.639832,
2547,2011/12/27,03:10:31.800,35.738698,N,139.957060,E,17.957 km/h,168.431030,
2548,2011/12/27,03:10:32.000,35.738689,N,139.957062,E,18.871 km/h,163.930817,
2549,2011/12/27,03:10:32.200,35.738680,N,139.957065,E,18.168 km/h,165.389877,
2550,2011/12/27,03:10:32.400,35.738671,N,139.957067,E,18.331 km/h,167.181503,
2551,2011/12/27,03:10:32.600,35.738662,N,139.957070,E,17.180 km/h,169.433075,
2552,2011/12/27,03:10:32.800,35.738654,N,139.957072,E,18.331 km/h,163.712006,
2553,2011/12/27,03:10:33.000,35.738645,N,139.957075,E,18.366 km/h,164.289063,
2554,2011/12/27,03:10:33.200,35.738636,N,139.957077,E,18.693 km/h,166.574997,
2555,2011/12/27,03:10:33.400,35.738627,N,139.957079,E,17.327 km/h,167.173615,
2556,2011/12/27,03:10:33.600,35.738618,N,139.957081,E,18.086 km/h,169.603806,
2557,2011/12/27,03:10:33.800,35.738609,N,139.957082,E,17.809 km/h,167.912674,
2558,2011/12/27,03:10:34.000,35.738601,N,139.957085,E,17.558 km/h,169.678833,
2559,2011/12/27,03:10:34.200,35.738592,N,139.957087,E,17.602 km/h,170.392365,
2560,2011/12/27,03:10:34.400,35.738583,N,139.957088,E,18.711 km/h,170.771576,
2561,2011/12/27,03:10:34.600,35.738574,N,139.957090,E,18.291 km/h,165.413071,
2562,2011/12/27,03:10:34.800,35.738565,N,139.957093,E,18.307 km/h,167.719574,
2563,2011/12/27,03:10:35.000,35.738556,N,139.957095,E,18.923 km/h,170.511612,
2564,2011/12/27,03:10:35.200,35.738547,N,139.957097,E,18.594 km/h,172.265671,
2565,2011/12/27,03:10:35.400,35.738538,N,139.957098,E,18.874 km/h,170.129196,
2566,2011/12/27,03:10:35.600,35.738528,N,139.957101,E,18.864 km/h,171.879807,
2567,2011/12/27,03:10:35.800,35.738519,N,139.957102,E,19.218 km/h,172.722366,
2568,2011/12/27,03:10:36.000,35.738510,N,139.957103,E,18.967 km/h,173.783676,
2569,2011/12/27,03:10:36.200,35.738500,N,139.957104,E,19.070 km/h,173.315735,
2570,2011/12/27,03:10:36.400,35.738491,N,139.957106,E,18.923 km/h,173.356766,
2571,2011/12/27,03:10:36.600,35.738481,N,139.957108,E,19.421 km/h,172.568420,
2572,2011/12/27,03:10:36.800,35.738472,N,139.957109,E,19.167 km/h,173.215103,
2573,2011/12/27,03:10:37.000,35.738462,N,139.957110,E,19.542 km/h,167.834274,
2574,2011/12/27,03:10:37.200,35.738452,N,139.957113,E,18.720 km/h,165.453186,
2575,2011/12/27,03:10:37.400,35.738443,N,139.957116,E,18.433 km/h,167.177444,
2576,2011/12/27,03:10:37.600,35.738434,N,139.957118,E,18.785 km/h,169.066986,
2577,2011/12/27,03:10:37.800,35.738425,N,139.957120,E,19.099 km/h,168.534943,
2578,2011/12/27,03:10:38.000,35.738416,N,139.957123,E,18.768 km/h,162.972885,
2579,2011/12/27,03:10:38.200,35.738407,N,139.957126,E,19.038 km/h,163.612442,
2580,2011/12/27,03:10:38.400,35.738398,N,139.957129,E,18.610 km/h,165.551956,
2581,2011/12/27,03:10:38.600,35.738389,N,139.957132,E,18.807 km/h,166.190643,
2582,2011/12/27,03:10:38.800,35.738379,N,139.957135,E,18.513 km/h,160.123779,
2583,2011/12/27,03:10:39.000,35.738371,N,139.957138,E,18.452 km/h,161.408966,
2584,2011/12/27,03:10:39.200,35.738362,N,139.957142,E,19.051 km/h,162.640335,
2585,2011/12/27,03:10:39.400,35.738353,N,139.957145,E,18.673 km/h,163.587509,
2586,2011/12/27,03:10:39.600,35.738344,N,139.957149,E,18.629 km/h,158.215714,
2587,2011/12/27,03:10:39.800,35.738335,N,139.957153,E,19.049 km/h,158.397766,
2588,2011/12/27,03:10:40.000,35.738326,N,139.957157,E,18.881 km/h,158.585022,
2589,2011/12/27,03:10:40.200,35.738317,N,139.957161,E,18.232 km/h,160.420746,
2590,2011/12/27,03:10:40.400,35.738309,N,139.957165,E,19.330 km/h,155.678879,
2591,2011/12/27,03:10:40.600,35.738300,N,139.957170,E,19.025 km/h,155.051163,
2592,2011/12/27,03:10:40.800,35.738291,N,139.957175,E,19.222 km/h,155.339508,
2593,2011/12/27,03:10:41.000,35.738283,N,139.957180,E,18.358 km/h,155.086853,
2594,2011/12/27,03:10:41.200,35.738274,N,139.957184,E,17.814 km/h,149.200607,
2595,2011/12/27,03:10:41.400,35.738267,N,139.957190,E,18.871 km/h,146.852203,
2596,2011/12/27,03:10:41.600,35.738259,N,139.957196,E,18.880 km/h,148.636902,
2597,2011/12/27,03:10:41.800,35.738251,N,139.957202,E,19.129 km/h,149.845093,
2598,2011/12/27,03:10:42.000,35.738242,N,139.957208,E,19.042 km/h,149.623322,
2599,2011/12/27,03:10:42.200,35.738234,N,139.957214,E,18.987 km/h,146.633575,
2600,2011/12/27,03:10:42.400,35.738226,N,139.957221,E,19.268 km/h,146.671326,
2601,2011/12/27,03:10:42.600,35.738218,N,139.957227,E,18.499 km/h,153.705078,
2602,2011/12/27,03:10:42.800,35.738210,N,139.957232,E,18.882 km/h,152.484039,
2603,2011/12/27,03:10:43.000,35.738201,N,139.957238,E,19.731 km/h,151.808319,
2604,2011/12/27,03:10:43.200,35.738193,N,139.957244,E,19.551 km/h,151.290512,
2605,2011/12/27,03:10:43.400,35.738185,N,139.957251,E,18.551 km/h,149.122650,
2606,2011/12/27,03:10:43.600,35.738177,N,139.957257,E,17.721 km/h,148.840225,
2607,2011/12/27,03:10:43.800,35.738170,N,139.957263,E,17.686 km/h,147.382889,
2608,2011/12/27,03:10:44.000,35.738162,N,139.957269,E,18.202 km/h,146.518127,
2609,2011/12/27,03:10:44.200,35.738155,N,139.957275,E,18.427 km/h,145.682480,
2610,2011/12/27,03:10:44.400,35.738147,N,139.957281,E,17.657 km/h,145.752014,
2611,2011/12/27,03:10:44.600,35.738140,N,139.957287,E,19.284 km/h,144.040771,
2612,2011/12/27,03:10:44.800,35.738132,N,139.957294,E,19.330 km/h,143.133667,
2613,2011/12/27,03:10:45.000,35.738124,N,139.957302,E,19.084 km/h,142.676895,
2614,2011/12/27,03:10:45.200,35.738117,N,139.957309,E,18.353 km/h,143.259781,
2615,2011/12/27,03:10:45.400,35.738109,N,139.957315,E,19.293 km/h,142.593445,
2616,2011/12/27,03:10:45.600,35.738102,N,139.957322,E,19.243 km/h,141.808121,
2617,2011/12/27,03:10:45.800,35.738094,N,139.957330,E,19.050 km/h,141.734482,
2618,2011/12/27,03:10:46.000,35.738087,N,139.957337,E,18.668 km/h,142.025558,
